Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-09,08:52:49,"""CNR4017049""",Cancelled by Driver,"""CID9214865""",Premier Sedan,Ardee City,Dwarka Sector 21,9.2,,,,1.0,More than permitted people in there,,,,,,,
2024-03-18,09:03:10,"""CNR9526680""",Completed,"""CID8098341""",Auto,DLF City Court,Indirapuram,5.6,39.3,,,,,,,378.0,33.01,4.3,4.2,Cash
2024-08-20,17:56:05,"""CNR2369438""",Completed,"""CID2208145""",Auto,Jor Bagh,Subhash Chowk,3.7,31.0,,,,,,,747.0,26.89,4.1,4.7,Cash
2024-03-07,10:49:42,"""CNR8068892""",Completed,"""CID4879761""",Bike,Mayur Vihar,Okhla,3.5,43.6,,,,,,,553.0,14.45,3.6,4.4,UPI
2024-08-04,10:59:57,"""CNR8331375""",Cancelled by Driver,"""CID1698823""",Auto,DLF City Court,Laxmi Nagar,7.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-02,08:30:22,"""CNR2444183""",Cancelled by Driver,"""CID8667966""",Bike,Pulbangash,Ambience Mall,9.8,,,,1.0,The customer was coughing/sick,,,,,,,
2024-10-22,19:56:05,"""CNR1806657""",Completed,"""CID7723278""",Go Sedan,Hero Honda Chowk,Vasant Kunj,5.5,40.6,,,,,,,443.0,9.32,4.1,4.5,Credit Card
2024-07-18,08:39:02,"""CNR6647451""",Completed,"""CID7549954""",Go Sedan,Greater Noida,Sadar Bazar Gurgaon,12.4,32.0,,,,,,,129.0,39.31,3.0,4.6,Cash
2024-10-14,18:25:08,"""CNR2590246""",Incomplete,"""CID2995016""",Uber XL,Tagore Garden,Kanhaiya Nagar,9.9,18.0,,,,,1.0,Customer Demand,81.0,7.18,,,Cash
2024-09-23,13:03:10,"""CNR4333146""",Cancelled by Driver,"""CID2092364""",Go Sedan,Kanhaiya Nagar,India Gate,4.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-16,09:52:20,"""CNR8085428""",Completed,"""CID3845983""",Go Mini,Sikanderpur,Shastri Nagar,3.3,17.8,,,,,,,125.0,3.74,4.1,4.9,UPI
2024-07-31,19:29:12,"""CNR5896045""",Completed,"""CID1249579""",Auto,Janakpuri,Ashok Vihar,8.4,32.2,,,,,,,416.0,43.09,4.7,4.1,Credit Card
2024-01-30,16:47:41,"""CNR4100850""",Cancelled by Driver,"""CID9249360""",Premier Sedan,Barakhamba Road,INA Market,4.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-09-10,16:23:28,"""CNR2939572""",Cancelled by Driver,"""CID4813956""",Go Mini,Manesar,Akshardham,9.7,,,,1.0,Customer related issue,,,,,,,
2024-04-05,20:08:54,"""CNR2621246""",Incomplete,"""CID4614438""",eBike,Chandni Chowk,Tagore Garden,6.1,15.1,,,,,1.0,Other Issue,284.0,9.91,,,UPI
2024-08-03,11:23:35,"""CNR2449134""",Completed,"""CID5252729""",Go Mini,Noida Sector 62,Peeragarhi,6.4,22.1,,,,,,,467.0,22.19,4.3,4.9,UPI
2024-06-27,05:48:38,"""CNR7104205""",Completed,"""CID6043063""",Bike,Rohini West,Adarsh Nagar,6.8,15.2,,,,,,,385.0,10.3,4.1,4.5,Cash
2024-05-26,09:19:05,"""CNR1662374""",Completed,"""CID1664738""",Auto,Civil Lines Gurgaon,India Gate,9.5,26.8,,,,,,,174.0,35.78,4.6,4.2,Credit Card
2024-05-11,12:56:34,"""CNR4748486""",Cancelled by Driver,"""CID9350705""",Go Sedan,Ghitorni Village,Ashok Vihar,9.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-01-31,18:12:29,"""CNR2730337""",Cancelled by Customer,"""CID8997826""",Auto,Ashram,Greater Kailash,11.6,,1.0,Driver asked to cancel,,,,,,,,,
2024-01-26,05:47:52,"""CNR5543845""",Completed,"""CID5058103""",eBike,Manesar,Maidan Garhi,2.1,27.3,,,,,,,114.0,23.68,3.7,4.4,Uber Wallet
2024-07-06,19:56:14,"""CNR7060863""",Incomplete,"""CID8310987""",Auto,Govindpuri,Pataudi Chowk,5.8,15.3,,,,,1.0,Vehicle Breakdown,846.0,6.64,,,Cash
2024-12-23,12:04:09,"""CNR8539943""",Cancelled by Driver,"""CID3803404""",Auto,Vishwavidyalaya,New Delhi Railway Station,7.3,,,,1.0,More than permitted people in there,,,,,,,
2024-05-06,14:42:49,"""CNR4643779""",Completed,"""CID4566199""",Bike,Vidhan Sabha,Raj Nagar Extension,5.2,38.4,,,,,,,478.0,4.28,4.0,4.3,Credit Card
2024-06-10,11:36:19,"""CNR6765155""",Completed,"""CID9829245""",Bike,Samaypur Badli,IGNOU Road,7.9,21.0,,,,,,,155.0,14.36,4.6,4.2,Debit Card
2024-03-23,19:37:26,"""CNR3615522""",Completed,"""CID8056255""",Bike,Basai Dhankot,Delhi Gate,12.8,42.7,,,,,,,840.0,36.12,4.3,5.0,UPI
2024-06-01,16:05:11,"""CNR1566137""",Completed,"""CID6095976""",Go Sedan,Ashok Park Main,Indraprastha,11.8,16.2,,,,,,,348.0,48.45,4.5,4.5,Cash
2024-05-10,10:25:08,"""CNR6056178""",Completed,"""CID6734045""",Auto,Noida Film City,INA Market,3.8,34.3,,,,,,,345.0,4.02,4.2,4.6,UPI
2024-05-21,14:49:28,"""CNR4291194""",Completed,"""CID8975999""",Go Mini,Rohini,Greater Noida,14.1,34.3,,,,,,,776.0,25.3,4.3,3.5,Cash
2024-03-19,13:38:23,"""CNR5854619""",Completed,"""CID7009329""",Auto,Nirman Vihar,Ambience Mall,5.5,35.2,,,,,,,752.0,21.96,4.3,4.8,Cash
2024-05-15,00:02:57,"""CNR7851451""",Completed,"""CID5601611""",Bike,Kalkaji,Hauz Khas,14.6,22.8,,,,,,,805.0,39.68,4.8,4.7,Cash
2024-04-12,10:26:52,"""CNR9395767""",Incomplete,"""CID5279425""",eBike,Jama Masjid,Panipat,2.1,12.0,,,,,1.0,Vehicle Breakdown,266.0,18.73,,,UPI
2024-11-14,14:28:08,"""CNR1082066""",Completed,"""CID3988882""",eBike,Karol Bagh,Ambience Mall,3.7,15.1,,,,,,,687.0,2.27,4.6,4.6,Debit Card
2024-03-08,16:32:29,"""CNR1030836""",Completed,"""CID7308033""",Go Mini,RK Puram,Model Town,3.3,19.3,,,,,,,262.0,14.54,4.4,4.6,UPI
2024-12-06,09:52:46,"""CNR2213324""",Completed,"""CID5946097""",Go Sedan,Tagore Garden,Golf Course Road,8.6,16.6,,,,,,,108.0,49.58,4.3,4.9,Uber Wallet
2024-03-29,17:08:31,"""CNR9627457""",Cancelled by Driver,"""CID4749656""",Go Mini,Tagore Garden,Khan Market,7.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-27,09:52:27,"""CNR4291604""",Incomplete,"""CID9939680""",Auto,Ghitorni,Dwarka Sector 21,3.8,10.6,,,,,1.0,Customer Demand,137.0,7.45,,,UPI
2024-07-27,00:40:11,"""CNR7489925""",Incomplete,"""CID3302918""",eBike,Kanhaiya Nagar,Netaji Subhash Place,6.6,18.5,,,,,1.0,Customer Demand,449.0,15.53,,,Debit Card
2024-04-13,03:41:01,"""CNR9911050""",Completed,"""CID7994530""",Bike,Sultanpur,Greater Kailash,6.2,35.3,,,,,,,321.0,9.35,3.4,4.3,UPI
2024-08-17,14:47:12,"""CNR5188227""",Completed,"""CID5334368""",Auto,Moolchand,Chandni Chowk,13.1,30.8,,,,,,,119.0,18.37,4.3,5.0,UPI
2024-03-13,08:31:14,"""CNR8465350""",Completed,"""CID8250583""",Bike,Ashok Park Main,Ghitorni,11.5,32.6,,,,,,,358.0,34.78,4.2,4.5,UPI
2024-03-30,22:07:44,"""CNR7563286""",Completed,"""CID7786609""",Premier Sedan,Saidulajab,Sarojini Nagar,10.0,40.5,,,,,,,887.0,43.0,3.8,4.7,UPI
2024-11-14,07:11:39,"""CNR3568523""",Completed,"""CID6240806""",Go Mini,AIIMS,Moolchand,9.1,29.9,,,,,,,851.0,20.78,4.6,4.4,Debit Card
2024-11-29,13:12:47,"""CNR9178413""",Completed,"""CID5364906""",Premier Sedan,Adarsh Nagar,Anand Vihar,10.9,24.8,,,,,,,215.0,40.16,4.1,4.0,UPI
2024-06-09,18:50:02,"""CNR6911189""",Cancelled by Driver,"""CID1196931""",Go Mini,ITO,Madipur,8.8,,,,1.0,More than permitted people in there,,,,,,,
2024-04-27,16:00:05,"""CNR9956980""",Completed,"""CID6074409""",Auto,Ardee City,Okhla,3.8,42.3,,,,,,,662.0,14.39,4.7,4.8,UPI
2024-09-25,07:48:02,"""CNR9927918""",No Driver Found,"""CID8517384""",Auto,Madipur,DLF Phase 3,,,,,,,,,,,,,
2024-03-31,11:02:35,"""CNR3155379""",No Driver Found,"""CID4287177""",eBike,Golf Course Road,Pataudi Chowk,,,,,,,,,,,,,
2024-07-06,11:10:43,"""CNR6510005""",Cancelled by Driver,"""CID5243680""",Go Sedan,Uttam Nagar,Kherki Daula Toll,8.3,,,,1.0,The customer was coughing/sick,,,,,,,
2024-08-12,16:21:39,"""CNR8598762""",Incomplete,"""CID9453331""",Go Sedan,Kirti Nagar,Noida Extension,4.8,29.8,,,,,1.0,Customer Demand,983.0,14.88,,,UPI
2024-07-22,20:08:44,"""CNR6948783""",Incomplete,"""CID3727650""",Bike,Jasola,Akshardham,3.0,17.5,,,,,1.0,Vehicle Breakdown,50.0,15.1,,,Debit Card
2024-08-07,08:20:04,"""CNR9769295""",Incomplete,"""CID6722725""",eBike,Chhatarpur,Ghitorni,2.5,24.8,,,,,1.0,Other Issue,208.0,10.28,,,Credit Card
2024-01-26,15:32:41,"""CNR6590081""",Cancelled by Driver,"""CID6054814""",Go Mini,Connaught Place,Malviya Nagar,4.7,,,,1.0,Customer related issue,,,,,,,
2024-06-07,21:56:40,"""CNR4093350""",Completed,"""CID1521860""",Bike,New Delhi Railway Station,Faridabad Sector 15,13.5,25.9,,,,,,,210.0,17.45,3.8,4.6,Debit Card
2024-04-13,08:54:28,"""CNR9938343""",Completed,"""CID3769212""",Go Sedan,Kherki Daula Toll,Nehru Place,14.1,40.9,,,,,,,712.0,41.51,4.0,4.5,Credit Card
2024-01-12,13:32:43,"""CNR4892947""",Completed,"""CID9454792""",Go Mini,Chanakyapuri,Saket,12.2,43.6,,,,,,,81.0,18.01,4.0,4.5,Credit Card
2024-11-23,08:13:21,"""CNR1150096""",Completed,"""CID5925505""",Bike,Jor Bagh,Khan Market,2.2,43.0,,,,,,,327.0,22.46,4.3,4.2,UPI
2024-02-27,20:16:43,"""CNR5829743""",Completed,"""CID7041791""",Go Sedan,Connaught Place,Shastri Nagar,5.2,21.6,,,,,,,92.0,25.26,4.3,4.4,UPI
2024-09-22,17:17:19,"""CNR1815386""",Cancelled by Driver,"""CID7138816""",Premier Sedan,Paharganj,Chanakyapuri,5.4,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-23,18:19:30,"""CNR9363739""",Completed,"""CID3063598""",Go Sedan,Paharganj,Keshav Puram,11.9,39.8,,,,,,,208.0,32.28,4.4,4.3,UPI
2024-02-01,21:15:01,"""CNR6483159""",Completed,"""CID6367334""",Bike,Tilak Nagar,MG Road,3.5,41.7,,,,,,,119.0,6.76,3.9,4.9,Uber Wallet
2024-01-24,09:58:17,"""CNR1643502""",Incomplete,"""CID5477512""",Go Mini,Indirapuram,Janakpuri,3.4,12.3,,,,,1.0,Customer Demand,350.0,17.89,,,Credit Card
2024-09-21,06:50:07,"""CNR1297164""",Completed,"""CID8398237""",Auto,Jhilmil,Adarsh Nagar,10.9,32.7,,,,,,,170.0,13.71,4.6,4.6,Debit Card
2024-07-22,18:55:58,"""CNR9981141""",Cancelled by Driver,"""CID7959488""",Bike,Kirti Nagar,Munirka,4.6,,,,1.0,Personal & Car related issues,,,,,,,
2024-06-22,09:20:24,"""CNR6235687""",Completed,"""CID9893066""",Go Mini,Ardee City,Jor Bagh,4.8,35.8,,,,,,,1515.0,49.54,3.9,3.9,UPI
2024-10-14,20:26:47,"""CNR3639830""",Cancelled by Driver,"""CID4999076""",Auto,Sushant Lok,Mundka,11.3,,,,1.0,More than permitted people in there,,,,,,,
2024-11-22,07:30:08,"""CNR6863803""",Cancelled by Driver,"""CID4388704""",Go Mini,Arjangarh,Udyog Vihar,11.6,,,,1.0,The customer was coughing/sick,,,,,,,
2024-11-26,15:52:13,"""CNR1811977""",Completed,"""CID3009052""",Uber XL,Bhikaji Cama Place,Badshahpur,12.2,16.3,,,,,,,476.0,29.6,4.2,4.3,Credit Card
2024-06-11,08:27:12,"""CNR1709915""",Completed,"""CID4022360""",eBike,Chhatarpur,Tis Hazari,6.2,29.0,,,,,,,283.0,15.84,4.2,4.8,Credit Card
2024-04-09,09:58:29,"""CNR9832116""",Completed,"""CID8024813""",Go Mini,Rohini,Ramesh Nagar,13.1,29.2,,,,,,,233.0,10.52,4.6,4.2,UPI
2024-02-18,21:39:02,"""CNR3770646""",Cancelled by Driver,"""CID9244031""",Premier Sedan,Noida Sector 18,Sadar Bazar Gurgaon,3.1,,,,1.0,More than permitted people in there,,,,,,,
2024-09-21,08:54:14,"""CNR1474567""",Completed,"""CID6982724""",Auto,Udyog Vihar,Indraprastha,3.7,35.5,,,,,,,926.0,42.42,4.6,4.2,UPI
2024-09-18,11:06:10,"""CNR8315241""",Completed,"""CID9829457""",eBike,Kashmere Gate,Ardee City,3.2,36.1,,,,,,,85.0,39.93,4.2,4.9,Debit Card
2024-04-13,01:33:36,"""CNR5032035""",Completed,"""CID6867518""",Premier Sedan,IMT Manesar,IFFCO Chowk,11.2,41.7,,,,,,,487.0,49.59,4.7,4.3,UPI
2024-04-14,07:50:59,"""CNR7214408""",Completed,"""CID7204236""",Uber XL,Raj Nagar Extension,Samaypur Badli,4.7,44.5,,,,,,,354.0,16.96,4.4,4.9,Cash
2024-01-10,16:03:31,"""CNR7415722""",Completed,"""CID4761465""",Go Mini,ITO,Anand Vihar ISBT,2.1,19.3,,,,,,,112.0,24.53,4.1,4.4,Debit Card
2024-02-25,21:35:58,"""CNR3046407""",Cancelled by Driver,"""CID5170627""",Go Sedan,Ardee City,Connaught Place,7.1,,,,1.0,More than permitted people in there,,,,,,,
2024-06-10,01:45:22,"""CNR9293493""",Cancelled by Customer,"""CID7572823""",Auto,Sohna Road,Narsinghpur,19.4,,1.0,Driver asked to cancel,,,,,,,,,
2024-10-13,17:10:55,"""CNR5720627""",Completed,"""CID7617368""",Auto,Samaypur Badli,Faridabad Sector 15,14.0,25.4,,,,,,,1064.0,13.0,3.0,4.8,UPI
2024-08-07,15:43:11,"""CNR2889344""",Cancelled by Driver,"""CID4518913""",Bike,Maidan Garhi,Aya Nagar,6.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-09,08:58:26,"""CNR7120860""",Completed,"""CID8310996""",Go Mini,Vishwavidyalaya,South Extension,3.9,15.5,,,,,,,495.0,48.18,4.6,4.3,UPI
2024-08-22,16:35:42,"""CNR5341647""",Completed,"""CID8645443""",Go Mini,Barakhamba Road,MG Road,4.2,37.2,,,,,,,219.0,25.47,3.9,4.2,Cash
2024-04-02,19:02:03,"""CNR9940799""",Completed,"""CID5571914""",Premier Sedan,Paschim Vihar,Panipat,4.7,26.2,,,,,,,406.0,34.94,4.6,4.3,Credit Card
2024-12-15,21:52:29,"""CNR9645314""",Completed,"""CID7048647""",Go Sedan,Badshahpur,South Extension,3.8,19.3,,,,,,,754.0,13.36,3.5,3.2,UPI
2024-09-19,20:27:58,"""CNR1836035""",Cancelled by Customer,"""CID4468210""",Auto,New Colony,Gurgaon Sector 29,8.6,,1.0,Driver asked to cancel,,,,,,,,,
2024-06-20,22:08:19,"""CNR5562388""",Completed,"""CID4108692""",Auto,India Gate,Chirag Delhi,4.5,23.3,,,,,,,360.0,29.71,4.3,3.3,UPI
2024-05-05,08:33:56,"""CNR8222645""",Completed,"""CID2461436""",Bike,Paschim Vihar,Indraprastha,4.3,17.8,,,,,,,112.0,25.65,4.8,4.5,Credit Card
2024-03-08,08:28:55,"""CNR4942960""",Completed,"""CID5326293""",Bike,Mundka,India Gate,3.9,39.9,,,,,,,895.0,15.89,4.6,4.3,UPI
2024-07-11,07:11:42,"""CNR7505313""",Completed,"""CID6755350""",Go Sedan,Ramesh Nagar,Ashram,9.1,35.0,,,,,,,455.0,45.8,3.9,4.1,UPI
2024-06-14,20:46:22,"""CNR6402651""",Completed,"""CID3822059""",Bike,Inderlok,Botanical Garden,8.0,16.2,,,,,,,106.0,3.63,4.5,4.3,UPI
2024-07-05,08:16:33,"""CNR3847487""",Cancelled by Customer,"""CID6885912""",Bike,Khan Market,Madipur,11.5,,1.0,Wrong Address,,,,,,,,,
2024-01-01,12:25:54,"""CNR5299680""",Completed,"""CID8466845""",Auto,Nehru Place,Tis Hazari,4.2,36.7,,,,,,,643.0,43.06,3.4,4.1,Cash
2024-10-06,11:06:54,"""CNR7367104""",Cancelled by Customer,"""CID2797568""",Go Sedan,Manesar,Central Secretariat,6.3,,1.0,Change of plans,,,,,,,,,
2024-07-17,17:33:49,"""CNR9565889""",Completed,"""CID3552707""",Go Sedan,Rajiv Nagar,Ashram,6.2,44.0,,,,,,,431.0,23.5,4.3,4.3,Uber Wallet
2024-03-03,12:21:01,"""CNR5154801""",Completed,"""CID9972211""",Auto,Pragati Maidan,Tagore Garden,11.2,35.0,,,,,,,1047.0,48.41,4.7,4.8,Credit Card
2024-02-11,17:07:00,"""CNR8005454""",Incomplete,"""CID8721091""",Bike,Rajiv Nagar,Kashmere Gate,3.5,12.2,,,,,1.0,Customer Demand,674.0,14.9,,,Cash
2024-11-11,17:14:36,"""CNR5562983""",Completed,"""CID5755418""",Go Sedan,Satguru Ram Singh Marg,Civil Lines Gurgaon,13.1,17.5,,,,,,,170.0,38.77,4.3,5.0,UPI
2024-05-28,12:19:58,"""CNR8639975""",Completed,"""CID7809925""",Bike,Malviya Nagar,Jhilmil,10.2,34.2,,,,,,,490.0,12.27,4.3,4.4,Credit Card
2024-07-06,08:03:45,"""CNR9479175""",Completed,"""CID9364380""",Go Sedan,Laxmi Nagar,Azadpur,6.6,15.2,,,,,,,761.0,18.1,4.4,5.0,UPI
2024-06-06,09:22:52,"""CNR3277660""",Completed,"""CID2601032""",Bike,Sushant Lok,Saket,5.5,35.2,,,,,,,434.0,12.0,4.6,4.2,UPI
2024-01-26,08:10:10,"""CNR7137974""",Completed,"""CID9323640""",Auto,Rohini West,Cyber Hub,12.6,21.4,,,,,,,327.0,25.14,4.2,4.3,UPI
2024-02-14,09:08:24,"""CNR1588667""",No Driver Found,"""CID3571057""",Auto,Maidan Garhi,Uttam Nagar,,,,,,,,,,,,,
2024-10-02,22:29:03,"""CNR1642565""",Cancelled by Driver,"""CID5402674""",eBike,AIIMS,Panipat,4.3,,,,1.0,More than permitted people in there,,,,,,,
2024-07-06,15:26:06,"""CNR4764709""",No Driver Found,"""CID8599871""",Bike,Udyog Vihar,Barakhamba Road,,,,,,,,,,,,,
2024-08-25,20:14:22,"""CNR2373530""",Completed,"""CID4145023""",Bike,Hero Honda Chowk,Okhla,11.5,32.7,,,,,,,273.0,10.42,4.3,4.6,UPI
2024-04-12,17:13:36,"""CNR4206023""",No Driver Found,"""CID9165437""",Go Sedan,Hauz Rani,Sushant Lok,,,,,,,,,,,,,
2024-09-30,20:49:17,"""CNR2695741""",Completed,"""CID9326699""",Auto,Ramesh Nagar,Qutub Minar,14.4,37.8,,,,,,,334.0,42.62,3.8,4.2,UPI
2024-02-06,11:11:13,"""CNR1826168""",Cancelled by Driver,"""CID6947534""",Bike,Vishwavidyalaya,Nirman Vihar,11.4,,,,1.0,More than permitted people in there,,,,,,,
2024-12-24,13:52:26,"""CNR9609923""",Completed,"""CID5588290""",Premier Sedan,Chhatarpur,Old Gurgaon,13.6,26.9,,,,,,,215.0,5.04,3.7,3.6,UPI
2024-12-05,00:26:36,"""CNR9800126""",Completed,"""CID1254636""",Auto,Ramesh Nagar,Mehrauli,8.3,38.1,,,,,,,212.0,16.55,4.5,4.4,UPI
2024-06-12,11:20:18,"""CNR4845260""",Cancelled by Driver,"""CID3059543""",Bike,Ghitorni,Tughlakabad,6.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-18,12:12:24,"""CNR7005744""",Incomplete,"""CID8796880""",Go Sedan,Bahadurgarh,Nehru Place,2.6,23.8,,,,,1.0,Other Issue,143.0,18.56,,,UPI
2024-02-15,15:40:14,"""CNR8393697""",No Driver Found,"""CID1134940""",Premier Sedan,Pataudi Chowk,India Gate,,,,,,,,,,,,,
2024-09-29,19:51:23,"""CNR6738715""",Completed,"""CID7653349""",Bike,DLF Phase 3,Bhikaji Cama Place,5.1,16.7,,,,,,,336.0,27.91,3.3,4.7,Cash
2024-10-30,14:51:25,"""CNR8826222""",Completed,"""CID2134559""",Bike,Basai Dhankot,Gwal Pahari,6.3,38.7,,,,,,,820.0,41.67,4.9,4.8,Cash
2024-06-01,07:58:23,"""CNR6737393""",Cancelled by Driver,"""CID4451909""",Auto,Sohna Road,Anand Vihar,7.6,,,,1.0,More than permitted people in there,,,,,,,
2024-06-17,11:52:36,"""CNR7704032""",Completed,"""CID1798886""",Auto,Delhi Gate,Karkarduma,4.2,38.8,,,,,,,61.0,2.69,4.3,4.6,UPI
2024-09-06,14:03:28,"""CNR6401434""",Completed,"""CID6349927""",Go Sedan,Gurgaon Railway Station,Tilak Nagar,5.1,18.2,,,,,,,925.0,11.27,4.4,4.6,UPI
2024-08-09,10:16:04,"""CNR4310093""",Cancelled by Driver,"""CID7266279""",Go Sedan,Bhikaji Cama Place,Botanical Garden,8.9,,,,1.0,More than permitted people in there,,,,,,,
2024-01-12,22:08:06,"""CNR4071926""",Completed,"""CID9593428""",Auto,Jor Bagh,Dilshad Garden,10.8,36.1,,,,,,,454.0,35.54,3.2,4.8,Uber Wallet
2024-03-02,22:31:28,"""CNR3831471""",Completed,"""CID3943982""",Auto,DLF Phase 3,Hauz Khas,11.9,23.6,,,,,,,834.0,7.61,3.7,4.5,Uber Wallet
2024-04-12,12:32:26,"""CNR4840986""",No Driver Found,"""CID3310465""",Bike,Rohini East,Subhash Nagar,,,,,,,,,,,,,
2024-12-18,21:54:07,"""CNR2442950""",Completed,"""CID4223417""",Bike,Connaught Place,Lajpat Nagar,12.8,31.9,,,,,,,365.0,32.67,3.8,4.1,Uber Wallet
2024-01-23,19:02:34,"""CNR2221890""",No Driver Found,"""CID4002467""",Auto,Kashmere Gate,Dilshad Garden,,,,,,,,,,,,,
2024-05-25,21:27:13,"""CNR9199187""",Cancelled by Customer,"""CID6784023""",Auto,Azadpur,Yamuna Bank,15.9,,1.0,Driver asked to cancel,,,,,,,,,
2024-11-04,07:13:33,"""CNR6705465""",Completed,"""CID4326840""",Auto,Kanhaiya Nagar,Ghitorni Village,7.4,17.7,,,,,,,425.0,4.79,4.3,3.8,UPI
2024-09-04,12:54:42,"""CNR5695584""",Completed,"""CID6581138""",Bike,Gurgaon Railway Station,Netaji Subhash Place,12.2,25.3,,,,,,,307.0,9.51,3.6,4.5,Debit Card
2024-12-15,09:47:52,"""CNR7964283""",Completed,"""CID4893458""",Go Sedan,Noida Extension,Sohna Road,2.9,34.6,,,,,,,371.0,18.58,4.7,4.5,UPI
2024-01-14,15:24:57,"""CNR2168159""",Completed,"""CID4067447""",Go Mini,Jor Bagh,Karol Bagh,13.9,34.1,,,,,,,370.0,7.0,3.3,4.9,UPI
2024-09-20,13:00:55,"""CNR1276433""",Cancelled by Driver,"""CID1446881""",Auto,Welcome,DLF Phase 3,6.6,,,,1.0,More than permitted people in there,,,,,,,
2024-05-05,14:43:33,"""CNR2779100""",Cancelled by Driver,"""CID4772993""",eBike,Gwal Pahari,RK Puram,9.1,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-15,21:44:50,"""CNR8430194""",Incomplete,"""CID4781535""",Auto,Peeragarhi,Subhash Nagar,3.8,20.1,,,,,1.0,Customer Demand,352.0,6.84,,,Cash
2024-07-18,15:32:34,"""CNR5784870""",Completed,"""CID9619072""",Premier Sedan,Uttam Nagar,Samaypur Badli,10.3,19.1,,,,,,,779.0,39.93,4.6,4.5,Debit Card
2024-08-19,16:27:31,"""CNR4560178""",Cancelled by Driver,"""CID3485649""",Bike,Karkarduma,Delhi Gate,3.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-02-26,13:02:37,"""CNR8904938""",Completed,"""CID9971091""",Uber XL,RK Puram,Kherki Daula Toll,3.9,23.4,,,,,,,397.0,23.93,3.9,4.1,Cash
2024-07-01,13:00:42,"""CNR5488420""",Cancelled by Customer,"""CID3901950""",Premier Sedan,Samaypur Badli,Model Town,7.2,,1.0,Driver is not moving towards pickup location,,,,,,,,,
2024-01-11,09:01:14,"""CNR8875905""",Completed,"""CID3500323""",Bike,Patel Chowk,IGNOU Road,14.6,32.0,,,,,,,480.0,42.72,4.1,4.0,Uber Wallet
2024-01-15,00:07:33,"""CNR8753145""",Cancelled by Driver,"""CID3091498""",eBike,Ardee City,Satguru Ram Singh Marg,6.8,,,,1.0,Personal & Car related issues,,,,,,,
2024-04-22,12:52:30,"""CNR8261693""",Completed,"""CID2755288""",Uber XL,Maidan Garhi,Yamuna Bank,9.1,42.4,,,,,,,795.0,15.61,4.3,4.5,Debit Card
2024-01-07,19:12:17,"""CNR4357318""",Completed,"""CID9936064""",Premier Sedan,Central Secretariat,Khan Market,13.2,18.8,,,,,,,784.0,32.79,4.6,4.7,Credit Card
2024-09-04,11:27:11,"""CNR7733338""",Completed,"""CID4313618""",Go Sedan,Mansarovar Park,Nehru Place,14.2,31.6,,,,,,,338.0,14.0,3.1,4.8,Cash
2024-05-27,20:55:07,"""CNR9412145""",Completed,"""CID5811196""",Auto,Saket,Narsinghpur,10.0,36.1,,,,,,,479.0,37.67,4.6,3.8,UPI
2024-08-17,06:52:51,"""CNR3749957""",Completed,"""CID1069533""",Go Sedan,Udyog Vihar,Sushant Lok,12.0,42.5,,,,,,,1049.0,28.79,4.6,5.0,UPI
2024-08-23,21:04:18,"""CNR7839643""",Completed,"""CID2516184""",Auto,INA Market,Gurgaon Sector 56,5.3,41.0,,,,,,,188.0,30.77,4.2,4.2,UPI
2024-07-30,18:33:02,"""CNR3935355""",No Driver Found,"""CID4280610""",Uber XL,Karol Bagh,Kirti Nagar,,,,,,,,,,,,,
2024-04-11,21:59:29,"""CNR9694877""",Completed,"""CID8249501""",Bike,Dwarka Mor,Mansarovar Park,13.9,40.8,,,,,,,475.0,17.1,4.2,4.8,UPI
2024-07-20,16:18:42,"""CNR9195332""",Completed,"""CID3897879""",Go Mini,RK Puram,Gurgaon Sector 29,7.5,21.8,,,,,,,597.0,8.84,4.7,4.9,Cash
2024-04-17,07:51:09,"""CNR8969087""",Completed,"""CID4713801""",Go Sedan,Preet Vihar,Janakpuri,10.3,34.7,,,,,,,289.0,16.01,4.6,4.2,Credit Card
2024-01-25,23:00:07,"""CNR3032303""",Cancelled by Customer,"""CID9617129""",Auto,Sikanderpur,Kherki Daula Toll,17.6,,1.0,Change of plans,,,,,,,,,
2024-04-05,09:07:06,"""CNR3224800""",Completed,"""CID2155606""",Go Mini,Ashok Vihar,Arjangarh,5.8,16.2,,,,,,,432.0,21.43,3.8,4.1,UPI
2024-11-13,21:16:06,"""CNR9817318""",Completed,"""CID3228575""",Auto,Lajpat Nagar,Noida Extension,10.6,17.2,,,,,,,911.0,13.14,4.6,4.2,Uber Wallet
